item_type,title,creators,first_name,last_name,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
book,"La cena macabra del chupacabra","Marc Tyler Nobleman",Marc,Nobleman,9781338297799,1338297791,"It's common knowledge that goats are a chupacabra's favorite food! One night, tired of living in fear, Jayna, Bumsie and Pep whip out their trusty candelabra and head off to find the beast and scare it away before it can find them. Little do they know that candelabras are the chupacabra's third-favorite food -- and this one has quite the appetite. The goats are in for a big surprise!",,2018-01-01,,,,,,,,,,,1076976854,,,,,,,,,,,,,2022-05-02,1
book,"Atlas ilustrado del Nazismo",Varios,Varios,Varios,9788430538959,978843053895,"Madrid. 27 cm. 185 p. il. col. y n., gráf., mapas. Encuadernación en tapa dura de editorial ilustrada. Traducción, Magdalena Olmeda. Índice. Traducción de: Storia illustrata del nazismo. Nacionalsocialismo .. Este libro es de segunda mano y tiene o puede tener marcas y señales de su anterior propietario. ISBN: 84-305-3895-X","Susaeta Ediciones",2003-06-30,,,,,192,,,943.086,DD256.5,,934302772,,,,,,,,,,,,,2022-05-27,1
book,"La Catedral del Mar","Falcones Ildefonso",Falcones,Ildefonso,9789708104357,9708104353,"La catedral del mar es una novela en la que se entrecruzan lealtad y venganza, amor e infamia, guerra y peste, en un mundo marcado por la intolerancia religiosa, la ambici&oacute;n material y el despotismo feudal. Todo ello convierte a esta obra no s&oacute;lo en una historia absorbente, sino tambi&eacute;n en la m&aacute;s fascinante y ambiciosa recreaci&oacute;n de las luces y sombras de la &eacute;poca medieval.",Debosillo,,,"grandes lectores",,,669,,,863.64,PQ6656.A375,,277137364,,,,,,,,,,,,,2022-05-27,1
book,"El pequeño vampiro en la boca del lobo","Angela Sommer-Bodenburg",Angela,Sommer-Bodenburg,9789681906764,9681906764,,ALFAGUARA,1980-01-01,,,,,,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"El pequeño vampiro y el enigma del ataúd","Angela Sommer-Bodenburg",Angela,Sommer-Bodenburg,9789681906740,9681906748,,ALFAGUARA,1980-01-01,,,,,,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"Totalmente Humano","Cynthia Pratt Nicolson, Bruno Valasse (Illustrator)",Cynthia,Nicolson,9786070129896,607012989X,"The fascinating science behind our bodies and behaviors and how they link us to our ancient ancestors. What makes us human is cause for surprise. We retain some of the appearances and behaviors of our very ancient ancestors, including early mammals, amphibians, and fish. Yes, we look and act the way we do because of them. This book explains the many puzzling and strange things about us and the weird and wonderful things we do, simply because we're human. A child-sized take on the scientific fields of evolutionary biology and psychology","Santillana USA Publishing Company, Incorporated",2016-09-01,,,,,56,,,500,GN281,,959802387,,,,,,,,,,,,,2022-05-27,1
book,"Vuelos/ Flight (Insiders) (Spanish Edition)","Von Hardesty",Von,Hardesty,9786074040579,6074040575,"Book by Hardesty, Von","Silver Dolphin En Espanol",2009-06-30,,,,,64,,,629.1309,TL515,,424558496,,,,,,,,,,,,,2022-05-27,1
book,"CANCION DE ORCA, LA",ARMOUR,ARMOUR,ARMOUR,9788497642248,8497642244,,"FARO EDITORES SAS",2013-01-01,,,,,32,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"PEQUEÑA NUTRIA, LA",BOYLE,BOYLE,BOYLE,9788497642286,8497642287,,"EDIMAT LIBROS",2007-01-01,,,,,32,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"¡Eureka!: Los descubrimientos científicos más asombrosos de todos los tiempos","Dr. Mike Goldsmith, María Condor",Dr.,Goldsmith,9788415937838,8415937830,"Lee lo que sucedió cuando se hicieron los descubrimientos científicos más asombrosos de todos los tiempos, entre ellos: Nicolás Copérnico Sitúa el Sol en el centro del Sistema Solar. Richard Owen Va en busca de dinosaurios extinguidos. Louis PasteurCrea una vacuna para combatir la rabia. Marie Curie Es la primera en utilizar la radiactividad. Albert Einstein Resuelve el enigma del tiempo y el espacio. Georges Lemaître Explica los orígenes del Universo. Francis Crick Y James Watson Descodifican el secreto de la vida: el ADN. y muchas más historias de Genialidad...",Siruela,2014-03-10,,,,,96,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"EL MUNDO DE PARMÉNIDES","Karl R. Popper",Karl,Popper,9788449307461,8449307465,"Este libro consta de varios ensayos sobre la antigua filosofia griega inspirados, como el propio autor senala en el prefacio, por dos deseos principales. El primero de ellos es el de ilustrar la tesis de que toda historia es una historia de situaciones problematicas, de modo que, si seguimos este principio, podremos mejorar nuestra comprension de los presocraticos y otros pensadores del pasado. El segundo deseo consiste en mostrar la grandeza de los primitivos filosofos griegos que dieron a Europa lo mejor de su filosofia, su ciencia y su humanismo. Esta coleccion de ensayos, publicados ahora conjuntamente por primera vez, no solo arroja una intensa luz sobre la complejidad del antiguo pensamiento griego, sino que tambien pone de manifiesto la preocupacion de Popper por la filosofia presocratica y la revelacion que supuso para el la lectura de Parmenides. Asimismo, la recopilacion incluye algunos escritos absolutamente ineditos hasta el momento. Uno de los filosofos y pensadores mas importantes de nuestro tiempo, Karl Popper 1902 1994. desarrollo una destacada carrera academica en Europa, Australasia, India, Japon y Estados Unidos. Tambien es autor de En busca de un mundo mejor, La responsabilidad de vivir, La sociedad abierta y sus enemigos, Conjeturas y refutaciones, El mito del marco comun y El cuerpo y la mente, todos ellos igualmente publicados por Paidos. Sir Karl Popper, sin duda uno de los pensadores mas influyentes de nuestra epoca, escribio igualmente libros como La sociedad abierta y sus enemigos, Conjeturas y refutaciones, En busca de un mundo mejor, La responsabilidad de vivir y El mito del marco comun, todos ellos tambien publicados por Paidos. La compilacion ha sidoefectuada por Arne F. Petersen, profesor asociado de la Facultad de Humanidades de la Universidad de Copenhague.","Ediciones Paidos Iberica,  S.A.",1999-11-01,,filosofía,,,429,,,182,B187.5,,893516887,,,,,,,,,,,,,2022-05-27,1
book,"Simon Bolivar: Un Relato Ilustrado (Spanish Edition)","Silda Cordoliani, Maria Elena Maggi",Silda,Cordoliani,9789806423794,9806423798,"Illustrated biography of Simon Bolivar for children; text entirely in the Spanish language. 72 pages.","Nacional El Editorial",2002-01-01,,,,,71,,,980.02092,F2235.3,,51673321,,,,,,,,,,,,,2022-05-27,1
book,"Secreto de familia",Isol,Isol,Isol,9789681670467,9681670469,"La niña de esta historia tiene un serio problema: una mañana se levanta más temprano que de costumbre y descubre un increíble secreto bien guardado por su madre hasta entonces. Un secreto que la hace a ella misma y a su familia distinta de todas las demás. ¿Cómo podrá comportarse normalmente después de saberlo?","Fondo de Cultura Económica",2003-12-31,,"pequeños lectores",,,48,,,863.7,PZ73,,54485597,,,,,,,,,,,,,2022-05-27,2
book,"Recetas de Invierno","WILSON ANNE",WILSON,ANNE,9788496304307,8496304302,"Mientras el crudo invierno se prolonga y parece que el sol primaveral nunca aparecerá por el horizonte, puede preparar las reconfortantes recetas invernales de esta colección. Cuando pruebe las sopas humeantes, los suculentos estofados, los asados para toda la familia y los sustanciosos postres, deseará que el invierno dure todo el año.","FAUSTO EDITORES SAS",2013-01-01,,recetas,,,,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"Las 5 Heridas Que Impiden Ser uno Mismo","Lise Bourbeau",Lise,Bourbeau,9786070778643,6070778642,"¿Has tenido la impresión de que estás marchando sin rumbo en tu trayectoria personal? ¿Te ha sucedido que vuelve a surgir un problema que ya considerabas resuelto? Es posible que no estés caminando por el sendero correcto. Esta nueva edición de Las 5 heridas que impiden ser uno mismo, tan precisa, clara y concreta como siempre, demuestra que todos los problemas de orden físico, emocional o mental con los que cargamos provienen de cinco heridas vitales: el rechazo, el abandono, la humillación, la traición y la injusticia. Gracias a las descripciones detalladas de estas heridas, así como de las máscaras que las acompañan, podrás identificar la verdadera causa de los problemas que te angustian o amargan tu vida. Al final de la obra, Lise Bourbeau te propone una serie de soluciones prácticas para transformar tus problemas cotidianos, desarrollarte y volver a ser consciente del DIOS creador que en verdad eres, porque habita en ti. Atrévete a emprender el camino de la curación y encuentra a tu verdadero ser. ¡Una nueva edición del libro que ha transformado la vida de MILLONES de lectores en todo el mundo durante más de una década!","Editorial Planeta, S. A.",2021-09-14,,,,,240,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,Secreto,"Francisco Javier Olea Andrea Maturana",Francisco,Maturana,9786071656346,6071656346,,"Fondo de Cultura Económica",2014-01-01,,,,,,,,028.534,,,1109729634,,,,,,,,,,,,,2022-05-27,1
book,Delirio,"Laura Restrepo",Laura,Restrepo,9789681914721,9681914724,"Narrated with talent and emotion, the main story of this novel fragment in others that knot through characters full of nuances. La autora muestra en esta obra una energia narrativa fuera de lo comun, en donde el suspenso se mantiene hasta un final esperanzador que cierra una hermosa novela, bien construida, mejor contada y brillantemente desarrollada. The author shows in this work a narrative energy out of the ordinary, where the suspense is maintained until a final hopeful that closes a beautiful novel, well-built, best-developed and brilliantly told. Premio Alfaguara de Novela 2004.",Alfaguara,,,,,,342,,,863.64,PQ8180.28.E7255,2004453250,55049800,,,,,,,,,,,,,2022-05-27,1
book,"Frituras Apetitosas","Lauro Silvana De",Lauro,De,9788496304055,8496304051,"Croquetas, albóndigas, naranjitas, buñuelos, krapfen... Muchas ideas ""doradas"" crujientes, sabrosas y apetitosas.
Frituras, dulces y saladas, para llenar de alegría golosos momentos de placer","Hk Books",2004-06-21,,recetas,,,64,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"Frecuencia Jupiter",Varios,Varios,Varios,9786072407862,6072407862,,"Ediciones SM",2013-01-01,,"jóvenes lectores",,,,,,813.54,PS3551.N454,,951017182,,,,,,,,,,,,,2022-05-27,1
book,"Que Te Pasa (Spanish Edition)","María Baranda",María,Baranda,9786072435995,6072435998,"Parece un día normal en el bosque hasta que a Rana le caen, de forma inexplicable, gotas oscuras y pegajosas, Oso llega enfurecido a averiguar quién se come sus ciruelas y a Lobo le da un patatús. Así que los animales del bosque se reúnen para tratar asuntos secretos y preguntar a Oso, antes tan amable, por qué le cuenta tanto compartir. ¿Resolverán los misterios y arreglarán sus diferencias?","Ediciones Sm Infantil",2019-01-01,,,,,70,,,,,,,,,,,,,,,,,,,2022-05-27,1
book,"Inquieta Compania (Spanish Edition)","Carlos Fuentes",Carlos,Fuentes,9789681911447,968191144X,"This volume brings together six stories about supernatural beings; ghosts, demons, angels, apparitions, witches, and vampires, who, as it usually happens in fantastic literature, burst into daily lives in an unexpected and definitive way, to change the destiny of those they meet. In their plots, Fuentes also proposes disquieting ideas and questions about love, death, God and vampires. The titles of the stories included here are: &quot;El amante del teatro&quot;, &quot;La gata de mi madre&quot;, &quot;La buena compa&ntilde;&iacute;a&quot;, &quot;Calixta Brand&quot;, &quot;La bella durmiente&quot;, and &quot;Vlad&quot;.",Alfaguara,2004-03-01,,,,,288,,,863.64,PQ7297.F793,2004403803,54971746,,,,,,,,,,,,,2022-05-27,1
book,ZEBRALAND,Varios,Varios,Varios,9786071663269,6071663261,,‎Sotano,2014-01-01,,,,,,,,830,PT2718.O34,,1197144440,,,,,,,,,,,,,2022-05-27,1
book,"Lo mejor de la cocina Mexicana/ The Best of Mexican Cooking: Antojitos, sopas y huevos/ Cravings, Soups and Eggs (Spanish Edition)","Roger Diaz de Cossio",Roger,Cossio,9789682428753,9682428750,"Nuevo.-Uno de los motivos que más poderosamente nos impulsa a viajar por nuestro paçis, es el placer de saborear los exquisitos platillos típicos de las diversas regiones, cuyo solo recuerdo nos hace agua la boca. El tomo 1 de la serie LO MEJOR DE LA COMIDA MEXICANA, la cual consta de cuatro apetitosos volumenes, lleva hasta su mesa esas delicias, pues muestra en forma sencilla ilustrada a todo color y con claras explicaciones, los secretos para preparar antojitos como las corundas michoacanas, las enchiladas zacatecas, los tacos sudades y los potosinos; las chalupas y las picadas, el paté de atún e infinidad de cremas,",TRILLAS,2007-02-20,,,,,191,,,641.5972,TX725,,30720943,,,,,,,,,,,,,2022-05-27,1
book,"Las mil y una noches (Clasicos Inolvidables)",Anonimo,Anonimo,Anonimo,9788497649018,849764901X,"Las mil y una noches, es una recopilación medieval de cuentos tradicionales del Oriente Medio que utiliza la forma del relato enmarcado. El núcleo de estas historias está formado por un antiguo libro persa llamado Hazâr afsâna (Mil leyendas).","Edimat Libros",2007-09-01,,clásicos,,,332,,,398.22,PJ7730.A2,,312403186,,,,,,,,,,,,,2022-05-27,1
book,"El amor en los tiempos del cólera","García Marquez Gabriel",García,Gabriel,9786070704413,607070441X,,Booket,,,,,,382,,,863,PQ8180.17.A73,,794842643,,,,,,,,,,,,,2022-05-27,1
book,"Cronica de una muerte anunciada","Gabriel Garcia Marquez",Gabriel,Marquez,9786070704451,6070704452,"Anda, nina: dinos quien fue. Ella se demoro apenas el tiempo necesario para decir el nombre. Lo busco en las tinieblas, lo encontro a primera vista entre los tantos y tantos nombres confundibles de es mundo y del otro y lo dejo clavado en la pared con su dardo certero, como a una mariposa cuya sentencia estaba escrita desde siempre. -Santiago Nasar -dijo.&gt;&gt; Basado en un suceso real, la reconstruccion literaria, laberintica y polifonica del ineluctable y brutal asesinato de un hombre en una remota poblacion fluvial caribena significa la apuesta mas arriesgada de Gabriel Garcia Marquez hacia una novela total. Microcosmos tragico, explora el ancestral atavismo de la virgen en la cultura hispanica, donde se entretejen las ideas de la moral publica, el honor familiar y la conciencia de clase, al tiempo que elabora una magistral vuelta de tuerca sobre el indisoluble vinculo entre el amor y la muerte, lo que, junto con el resto de su obra, le valdria a Gabo recibir el Premio Nobel al ano siguiente de sus publicacion.",Diana,2010-08-20,,,,,125,,,863,PQ8180.17.A73,,794524691,,,,,,,,,,,,,2022-05-27,1
